Date,Country/Location,Rating,Author,Title,Body,Image links,Image Video Links,Verified Purchase,URL,Helpful count,Variation information,Styles,
03/31/2023,United States,3,Marie,"Pretty portable, but the front wheels get stuck at times",I like it because it's fairly portable and it folds up fairly well. I dislike it because the front wheels seem to get stuck at times and it's hard to push. Still for the price it's not too bad.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R1I8QLSCA75E24/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07GGHVL64,Color: Blue,
03/31/2023,United States,5,colleen,Great for traveling!,"If you have a maniac toddler like I do, get this! She stays put and is comfortable, it folds so easily, and is lightweight enough to carry along with everything else your kid needs.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R1SA5NAOGNS5RT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,1,B07P1YSC18,Color: Gray,
03/31/2023,United States,2,Leecilou,Could be better,I know it’s relatively cheap but several design flaws… the wheels are a pain to manouver .,,,TRUE,https://www.amazon.com/gp/customer-reviews/RVORU4EKSLDA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07GGHVL64,Color: Blue,
03/28/2023,United States,5,Amazon Customer,"As Stated, Good buy!",Great product,,,TRUE,https://www.amazon.com/gp/customer-reviews/R3OKVSB9PNPZ4Q/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07P1YSC18,Color: Gray,
03/28/2023,United States,4,John & Michelle Kaufman,It's not for tall people,"This stroller is super light weight, was a great price on sale, and is extremely compact. It's everything I needed it to be and works great for me to push. However, my husband cannot push this stroller without hunching over. He's 6' 2 and it's not for him.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R384NFGARQ1220/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,11,B07GGHVL64,Color: Blue,
03/28/2023,United States,5,Moni M,Great lightweight stroller,This doesn't take up much room in my trunk. Easy to get in and out and open up. Perfect lightweight stroller.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R1CJ6PVTW83LVI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07SRVB6T6,Color: Pink/Black,
03/27/2023,United States,5,Lady T,Muy liviano para salir,Ex ely,,,TRUE,https://www.amazon.com/gp/customer-reviews/R10UOSE5UREPJL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07SRVB6T6,Color: Pink/Black,
03/27/2023,United States,3,Amazon Buyer,Doesn't hold a heavy baby,Not for long children!!,,,TRUE,https://www.amazon.com/gp/customer-reviews/R35RYR1H3H35KE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07GGHVL64,Color: Blue,
03/27/2023,United States,3,Ashley,Just ok,The shade is useless. It can’t be moved to where it will help during evening walks.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R4A5LEVJPFYKK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07GGHVL64,Color: Blue,
03/27/2023,United States,5,Yalla,Very light weight,Love it,,,TRUE,https://www.amazon.com/gp/customer-reviews/R1AZGV4Z5KWOO9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07GGHVL64,Color: Blue,
03/27/2023,United States,5,Nicci,Even better than expected! Great quality and super light!,We are soo freaking happy with this purchase! My husband and I are both disabled and needed something we could fit in our trunk even when we have my husband's wheelchair with us. All the lighter weight strollers I could find just weren't a good quality and then I found this one. It's perfect!!! Super light but still durable and a fantastic quality! We love it soo much!,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2NTOPPJZ07AMK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,3,B07GGHVL64,Color: Blue,
03/27/2023,United States,1,MRS. MYRTLE CAMPBELL,Poor quatity,Poor quantity Greatgrand son only 6 months went to SeaWorld an the tires kept getting stuck.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R1PXB85WOB0U9V/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07P1YSC18,Color: Gray,
03/26/2023,United States,1,Amazon Customer,Disappointing,"I am sad to write a negative review on this stroller. I was given the link by a friend and she described it as the best stroller ever. My experience was the opposite. Starting with the CONS: The front wheels were nearly impossible to move. They were the type that you have to push around to get them going in the opposite direction. The fact that they are plastic instead of rubber did not help. I used this stroller one time. For 15 minutes in a store. Within the first minute of use I knew it was getting returned. I actually had to tip the stroller backward with the front wheels up to get it to move. PROS: Easy to put together, light weight, easy to fold. Overall not worth $50 and not comparable to a $15 Walmart stroller. And that says something because those really suck too.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R23KZSNY9FD8BG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,2,B07GGHVL64,Color: Blue,
03/25/2023,United States,1,MDenn1157,Had high hopes,Delivered with a bent frame and cant use at all...will be returning. Dissapointed.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2AHSDZ6KM5SHV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07GGHVL64,Color: Blue,
03/25/2023,United States,5,Gloria isabbell,Fácil de llevar,Cuando lo recibí no imaginaba que fuera a ser tan resistente ya ha pasado por dos bebes y sigue intacto,,,TRUE,https://www.amazon.com/gp/customer-reviews/R1XQEBGZEFD25G/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07GGHVL64,Color: Blue,
03/25/2023,United States,1,Dawn Jordan,Disappointed! Wheels don’t work,"Very disappointed, wheels don’t work.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R27ZP2Q0X0IMIX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07P1YSC18,Color: Gray,
03/25/2023,United States,2,Amazon Customer,Light weight but poor design,I have purchased a stroller from this brand before but this style is very low quality. Not sturdy or durable. The visor pops off with little effort. The front wheels get stuck all the time. Very disappointed with this purchased. Would not recommend. Looking to see if I can return it,,,TRUE,https://www.amazon.com/gp/customer-reviews/R1K796UXO139U7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07SRVB6T6,Color: Pink/Black,
03/24/2023,United States,1,Amazon Customer,The backrest is garbage,"I read reviews and thought the backrest just didn’t have support. No, the backrest makes no sense, badly made, and just so uncomfortable I wouldn’t sit in it or have any kid sit in it.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R3CGC08D0F7NJ0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07P1YSC18,Color: Gray,
03/23/2023,United States,2,kindly,Did move well for me,My daughter is only 18 pounds and it was hard to push.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R12E7853TQFY4A/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07GGHVL64,Color: Blue,
03/23/2023,United States,3,Full moon,good for short trip,"This stroller is good for a short trip but is bit hard maneuver around corners.Good for planes, mine was checked out at the gate and was available right at the gate when exiting of plane.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R149KNICYSXP3D/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07GGHVL64,Color: Blue,
03/23/2023,United States,4,matt,Pretty good for the price,"Bought this to take on our flight and family vacation. Our 10 month old fit in the seat very well and seemed comfortable. It was pretty easy to fold and unfold also. The wheels on it are plastic and not rubber, so they do look a bit cheap and not that durable.",,,TRUE,https://www.amazon.com/gp/customer-reviews/RWCLG95M2F0X5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,3,B07P1YSC18,Color: Gray,
03/22/2023,United States,5,ASW,Love this stroller!,Easy to handle. Baby loves it. Mommy loves it.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R1USRTTKIPXHBJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,1,B07GGHVL64,Color: Blue,
03/22/2023,United States,5,Katie,Perfect for our Needs!,"We used this stroller at Disney for our 5 year old (40 lbs) and it was perfect!! It was lightweight and easy to push around. She loved it. Our 9 year (70 lbs) old even sat in it a few times to take a break. I wouldn’t recommend letting a child over 50 lbs sit in it for long, but it was great overall!",,,TRUE,https://www.amazon.com/gp/customer-reviews/R14DAR06H4POYV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,8,B07GGHVL64,Color: Blue,
03/22/2023,United States,4,Carlos G.,A little too narrow for my 3 yr old,"This stroller works great for occasional use/travel. It’s light weight and it folds easy. I do like that it reclines to provide more comfort, especially when by baby falls asleep. The only complaint I have is that the seat is a little narrow. My kid is 3 yrs old about 28 pounds. She’s very slender yet tall , however with just a winter jacket she seems to have no additional space around her shoulders. She seems comfortable however I wish they would just add a few more inches so she can use it up to the weight mentioned on the package. Seems like she will be outgrow it fairly quickly.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R2636SE1KQ1BCX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,12,B07P1YSC18,Color: Gray,
03/21/2023,United States,2,Lidia,Wheels are bad,"I like the stroller just don’t like wheels , they don’t go straight and are not fully on ground .",,,TRUE,https://www.amazon.com/gp/customer-reviews/R1MFVVTGGELQB0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07GGHVL64,Color: Blue,
03/20/2023,United States,5,T & S B.,"Great light weight stroller, for the price","Put it together without the instructions, opened up and folded down quickly, all the wheels work, kid sits in it nicely, moves nicely.Will update if usage changes my review.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R1ZBZDPBUSMZT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,1,B07P1YSC18,Color: Gray,
03/20/2023,United States,1,Cassandra houghton,Not safe,The plastic on the inside side of the stroller scratched my sons arm a ton of times in the 15 minutes he was in it,https://m.media-amazon.com/images/I/61flmaRn45L._SY1600.jpg,,TRUE,https://www.amazon.com/gp/customer-reviews/R31K9NH60RLME0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07GGHVL64,Color: Blue,
03/20/2023,United States,1,Holli Hess,Overall disappointment- Lasted 3 months,"Pros:relatively easy to fold height of handles are goodCons:Front wheel rivet busted after 3rd use, 3 months in. The wheel is not longer able to be attached, deeming the stroller completely unusableUmbrella does not attach securely, making one side pop off when stroller is folded- impossible for airline travelWhile size of basket is okay, the way the structure of the stroller is made, the access to the basket is very small, no one item much bigger than a water bottle can fit in it",,,TRUE,https://www.amazon.com/gp/customer-reviews/R2TE8W69RG8BZG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07P1YSC18,Color: Gray,
03/20/2023,United States,5,Sylvia Amigon,Durable,This was a gift for a relative and loved it.,,,TRUE,https://www.amazon.com/gp/customer-reviews/RGJ69DAJXFU59/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07GGHVL64,Color: Blue,
03/19/2023,United States,1,Toddler Toy Reviews,It really is bad,"It was very easy to assemble, I just needed this for 2 short trips one to Florida and one for cali, I wasnt going to Disney world and needed something durable I just needed something to sit in restaurants and the mall etc. maybe needed 2 hours maximum out of this thing. I didn’t even end up taking it to the airport because the wheels are SOOOOO bad trust me don’t waste your time!!! Just going to put my toddler on a leash and let her get some energy out when she walks which is less of a headache than This",,,TRUE,https://www.amazon.com/gp/customer-reviews/R3DCGU20KTXQFO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07P1YSC18,Color: Gray,
03/19/2023,United States,3,Shelley Allen,Received a very used stroller,"This appears to be a good stroller that I purchased open box. However, when it arrived it appeared very used had Delta tags still on it. There was also a CVS receipt, a sock and several used tissues in the cup holder. There were snacks still in the child’s seat. Looks like someone used it on a trip and sent it back. I don’t think anyone reviewed this return.",,,TRUE,https://www.amazon.com/gp/customer-reviews/RIAK5VYVHUUIM/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07GGHVL64,Color: Blue,
03/19/2023,United States,3,Amazon Customer,Front wheels don’t turn,"It is easy to fold, light weight. However, the front wheels do not turn and make it hard to maneuver.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R2XRZIQ8F1GRBJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07GGHVL64,Color: Blue,
03/18/2023,United States,1,Diego V.,Do not buy!! Not worth it!!,"We bought this after mixed reviews due to so many saying it was great. We’ve had it for a month and stroller does not close and is wobbly when fully open. Needless to say, I am not putting my child in it. I tried to reach out and am told that unless I have a box to return it, they can’t do anything. Imagine, I’m expected to keep the box to return it for a refund. If not, it’s a 20% credit. 20%!!!! They didn’t even offer to send a new one for me to then return this one in that box. Bad stroller and terrible customer service. Don’t waste your money or your time.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R2RHP29CC6Z6CF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07GGHVL64,Color: Blue,
03/18/2023,United States,5,Cecee,Love this!,Love this stroller!! So convenient and easy to pop out and put my little one in! She loves the ride.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R3GH8YLUNCQLUS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07GGHVL64,Color: Blue,
03/18/2023,United States,5,M.F,This is my light and easy to fold stroller,"Light weight and easy to carry in and out of car , baby’s bottom is about 15 inches from the ground so stroller sits low not sure if that’s a deal breaker for Anyone .",,,TRUE,https://www.amazon.com/gp/customer-reviews/RU3EHSDJL2W91/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,1,B07SRVB6T6,Color: Pink/Black,
03/18/2023,United States,5,Cheska Lee,Summer 3D mini Stroller,I love it,,,TRUE,https://www.amazon.com/gp/customer-reviews/R37WISHANZQ5QZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07GGHVL64,Color: Blue,
03/15/2023,United States,5,Andre S,Great for the price,This is a great little stroller for the price. I was a little reluctant to purchase this after reading the reviews. But once I set it up and walked around with my son in it I realized it’s not bad at all. It definitely does the job especially if you’re traveling and need something small and light weight,,,TRUE,https://www.amazon.com/gp/customer-reviews/RWYADDCA35ELO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,2,B07GGHVL64,Color: Blue,
03/15/2023,United States,5,A Brann,Great stroller,Love that it’s easy to fold and doesn’t take up space. The store on it is great. Very east to push,,,TRUE,https://www.amazon.com/gp/customer-reviews/R3GVY1Q9237CZM/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,1,B07GGHVL64,Color: Blue,
03/15/2023,United States,4,Juliette A,its Good,it is portable and was helpful during my long trip. I give it a 4 star because the wheels are not flexible,,,TRUE,https://www.amazon.com/gp/customer-reviews/R23CZWN476W6W9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07GGHVL64,Color: Blue,
03/14/2023,United States,5,Estefany Santamaria,Buena calidad,Ligero y de buena calidad,,,TRUE,https://www.amazon.com/gp/customer-reviews/RUYH2184UZIOL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07GGHVL64,Color: Blue,
03/14/2023,United States,5,Taisha,Es tal y como se ve en la foto y como lo describe.,Ame el coche es muy cómodo y fácil de montar solo tuve que poner las 4 ruedas y la sombrilla. Llego mas rápido de lo esperado y llego en muy buenas condiciones. Ya es la segunda vez que compro en Amazon algo para mi bebé y todo llega muy bien lo recomiendo full.,"https://m.media-amazon.com/images/I/71JtOiRvKML._SY1600.jpg, https://m.media-amazon.com/images/I/71cnJU2Rl+L._SY1600.jpg, https://m.media-amazon.com/images/I/71wE6g-dgeL._SY1600.jpg",,TRUE,https://www.amazon.com/gp/customer-reviews/R3QZ01WC7U2GG3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,3,B07GGHVL64,Color: Blue,
