Date,Country/Location,Rating,Author,Title,Body,Image links,Image Video Links,Verified Purchase,URL,Helpful count,Variation information,Styles,
03/31/2023,United States,5,Morgan,Great little blender!,Glad I went with this one. Makes smoothies very quickly.,,,TRUE,https://www.amazon.com/gp/customer-reviews/RNY6EAGAOGHAW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
03/30/2023,United States,1,Angela,Con el segundo uso dejó de funcionar pésimo,Pésimo,,,TRUE,https://www.amazon.com/gp/customer-reviews/RI51L6M30MFNC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
03/30/2023,United States,5,"Wantagh, NY",Hamilton Beach Wave Crusher Blender,Nice product. Very happy I purchased this blender. The container is glass which makes it somewhat heavy but is much nicer than plastic. It is easy to clean. I would recommend this product.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R99WGV12WC80G/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,1,B0081PTLGU,Color: Stainless Steel | Style: Blender,
03/30/2023,United States,3,Amazon Customer,"Blends great, pour is a disaster","All in all, it’s not the worst blender. It blends efficiently, and without a super a lot of noise, but whoever designed the pourspout should probably rethink their job. Made a mess on my counter every single time, no matter how slow I poured. Might be different for straight up liquid, but I use it for smoothies in the morning and the tiny little pour spout is basically a decoration. Returned it after a week",,,TRUE,https://www.amazon.com/gp/customer-reviews/R1VD1HEZ1J91MF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,2,B0081PTLGU,Color: Stainless Steel | Style: Blender,
03/29/2023,United States,5,Mary,Excellent product!,Use this daily for power drinks. Does great job crushing ice! The wave action really makes for even blending.,,,TRUE,https://www.amazon.com/gp/customer-reviews/RIQ7OX7MJMDCT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,2,B0081PTLGU,Color: Stainless Steel | Style: Blender,
03/29/2023,United States,4,Gerry S.,very durable blending vessel,"We had the same blender for many years and we used it often at the bar for ice crushing and drink mixing. During recent rain storm the previous blender was in a bucket near the edge of the cabana and it filled with water which ruined the motor. So we went online and found this which is exactly what we had, when it arrived we where happy to find the previous vessel fit perfect and now we have double the capacity. Blender is strong and runs well. We replaced our previous with the same one, that should tell you all you need to know.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R15WKTMJTSTL7K/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,1,B0086DY572,Color: Black | Style: Blender,
03/24/2023,United States,2,jose saenz,Pass on this 1,Does not work very well,,,TRUE,https://www.amazon.com/gp/customer-reviews/RL2MGSOYFKTRN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
03/23/2023,United States,1,YAAS,Smoking pieces rumbling,I've used this Blender less than a handful of times and while chopping melons it began smoking and the pieces rolling around inside afterwards was the indicator that it has burned out. Unfortunately I don't recommend buying this Blender,,,TRUE,https://www.amazon.com/gp/customer-reviews/R20MQXR3XX7F6V/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
03/23/2023,United States,2,terri rupert,What is up with the lid,"This product is just ok at crushing Ice.The lid, however, is ridiculous.. it’s cheap plastic that is a bi#*$ to put on & off.When you do get it on, it still leaks from around the lid when you pour from the spout. I should return this item based on the lid quality alone.",,,TRUE,https://www.amazon.com/gp/customer-reviews/RHMH6HTB71XW5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
03/23/2023,United States,5,Taylor,Great for smoothies,"Have only used for smoothies so far, but love how fast it blends the frozen fruit. Also pretty quiet, big plus for my toddler who loves smoothies but hated the sound of our previous blender.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R19GE7ENFIZUO0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,1,B0081PTLGU,Color: Stainless Steel | Style: Blender,
03/23/2023,United States,3,Dan R. Merrill,Not,you have to push everything constantly into blender,,,TRUE,https://www.amazon.com/gp/customer-reviews/R3BAPGJB7C81P5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
03/21/2023,United States,1,rusty,Motor burned out after 30 seconds,Motor burned out after 30 seconds,,,TRUE,https://www.amazon.com/gp/customer-reviews/R1VPIVI50KSI0J/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
03/21/2023,United States,5,Soula Vir,Great,Great priced and great blender!!,,,TRUE,https://www.amazon.com/gp/customer-reviews/R5GLLTOKDD8TQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,1,B0081PTLGU,Color: Stainless Steel | Style: Blender,
03/21/2023,United States,2,Arty,Leaks,"Scheduled this for return; the lit doesn't seal well but I could life with that; I don't usually fill up the jar. It doesn't sruch ice well enough for shakes; leaves big chunks no matter now long you process it. I could live with that, reluctantly. But when I pour out the liquid it leaks from the bottom, no matter how tight. The gasket is hard plastic and siimply doesnt seal properly. Might I could futz with it and get it to seal, but I'm not going to deal with having to test it every time I wash it out.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R1U0V1S7HEH5O4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,1,B0081PTLGU,Color: Stainless Steel | Style: Blender,
03/20/2023,United States,4,Swaggs,works great,It does the job as expected. Product is a little lighter in weight than I expected but otherwise it's fine for smoothies and easy to clean.,,,TRUE,https://www.amazon.com/gp/customer-reviews/RRMMRUUISQLWP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,1,B0081PTLGU,Color: Stainless Steel | Style: Blender,
03/19/2023,United States,5,Jay W.,Makes smoothies but gotta use enough fluid.,Came as expected.I've made 2 sets of smoothies with frozen fruits and milk. Least I tried to make them lol. If frothy is the texture of a smoothie still froze but mushy then I did it right. I put in a bag of mixed fruit and a cup of milk and tried pulsing and turned the blender up as high as it'd go and it stopped sucking the fruit down to the blades. User error. Machine works as it should. After I put in a little bit more milk or fluid it took to tearing up the frozen fruits. It does what it is supposed to. I've cleaned the blades and jar in the dishwasher and just by adding water to the blender and cleaning it by blending the water and redoing it couple times then it is clean like it never was used. Quality product. Would recommend to anyone who wants a good blender.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2C7H1FIU2815O/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,10,B0086DY572,Color: Black | Style: Blender,
03/17/2023,United States,1,AM,Waste of $$,"I liked this blender the first two uses. Once I hit the third use, ice would not longer blend nor would frozen fruit. It also smells like it’s burning. I expected more due to the price of this blender",,,TRUE,https://www.amazon.com/gp/customer-reviews/R1BKPIHB9YMNIG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
03/16/2023,United States,1,Michael t scullark,"It worked for 30 seconds, started smelling like burnt wiring and quit. My whole order is ruined","The media could not be loaded.
  
  
  
  
  
  
  
  
 

 

 

 

 

 

 

 

  
  
   It burnt out after 30 seconds and ruined my whole order. My bag of sea moss is ruined cause now I can't blend it.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R38A4HAYEE5W6Q/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
03/15/2023,United States,1,Brittany,Broke in less than 2 months,"It’s a decent blender, but it died before we even had it 2 months.",,,TRUE,https://www.amazon.com/gp/customer-reviews/RF4B412IA3P38/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
03/15/2023,United States,5,Alesha954,Perfect,Love the blender worth every buck,,,TRUE,https://www.amazon.com/gp/customer-reviews/R1TORISZJKJ57U/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
03/15/2023,United States,4,Tee Gilberti,Does not crush ice as it says,"It’s a good product for blending, easy to clean, noise is like a normal blender not quieter at all. It doesn’t crush ice at all so for that I’m giving it 4 stars",,,TRUE,https://www.amazon.com/gp/customer-reviews/R3VNJ52X70EFGC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,3,B0081PTLGU,Color: Stainless Steel | Style: Blender,
03/12/2023,United States,1,Amazon Customer,Broke within 1 Month,"Absolutely terrible blending quality; only worked for one month, then instantly fried out. Would give 0 starts if possible.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R3NQHOMZ8NOMK1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
03/11/2023,United States,1,Maryann Cucchiara,Imploded,Tipis hard to put on securely and when I removed the glass jar from base the bottom came off and spilled all over. What a mess!!! Liquid got into machinery!! Not safe. Will return. Imagine if it were hot soup!!!,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2CTJSAEQGTMDO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
03/10/2023,United States,4,SzyMo,Works well,"Works well enough, yet don’t try to make cabbage juice with it.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R2FRJT7FXWBY3G/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
03/09/2023,United States,1,Amazon Customer,Doesn’t chop ice as advertised!,Got this to do normal blender functions and chop ice for frozen drinks. Absolutely horrendous at chopping ice!,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2NOSEDU8YAO7C/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
03/09/2023,United States,1,Peggy Sue,does it blend well,The title makes it seem like it really mixes well. It dosent mix well at all! It just moves the contents around but dosent blend it. It makes different noises for the variety of buttons but dosent do anything different. It is a disappointment and wound up having to buy another one. What a waste of money!,,,TRUE,https://www.amazon.com/gp/customer-reviews/RKOG668BCNFX2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,1,B0081PTLGU,Color: Stainless Steel | Style: Blender,
03/09/2023,United States,5,Jenny,So easy to use and clean,I really love this blender! My previous blender had lots of pieces and was a nightmare to keep clean.This one only had 2 parts which makes it easy to use and clean.It has multiple settings and isn't OBNOXIOUSLY loud like some other blenders.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2YM5T8FSZTN9B/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,3,B0081PTLGU,Color: Stainless Steel | Style: Blender,
03/08/2023,United States,5,aries,Excellent job it does,Nice and heavy duty,https://m.media-amazon.com/images/I/71Ti73dZK+L._SY1600.jpg,,TRUE,https://www.amazon.com/gp/customer-reviews/R1SJX0QBWG3G1W/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,2,B0081PTLGU,Color: Stainless Steel | Style: Blender,
03/08/2023,United States,5,"Está excelente,me encantó",Me gustó es muy bonita,Buen tamaño,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2ZPKMRRV2H632/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
03/08/2023,United States,5,Tiwi,love it,surprisingly very quiet and easy to clean.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2S9WQEH8TQMA5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
03/04/2023,United States,1,Ephisa,listen to the reviews,"while this blender is very strong, powerful, and not really noisy, IT IS SO LEAKY. The first time I used it the bottom of the jar fell out. my smoothie went EVERYWHERE. I figured it was just user error, so I just tried it again. Once i screwed the bottom on very tightly, IT STILL WAS LEAKING. Absolutely terrible, never again.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R2BYW9L6K2DLCL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,1,B0081PTLGU,Color: Stainless Steel | Style: Blender,
03/04/2023,United States,5,Amazon Customer,Great blender,Great blender. I’ve had it for a few months now and nothing has gone wrong with it. I highly recommend.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R1C8SZA4MODBY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
03/03/2023,United States,5,Jennifer Galarza,Amazing,It just does everything you could want!! Easy to clean a very powerful!!! A definite good buy!!!,,,TRUE,https://www.amazon.com/gp/customer-reviews/R3MPQB9B10J9F0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,1,B0081PTLGU,Color: Stainless Steel | Style: Blender,
03/03/2023,United States,5,Heather W,Great product!,Product works very well. It's less noisier than other blenders I had. Overall I say it is very good.,,,TRUE,https://www.amazon.com/gp/customer-reviews/RQV5EAOSN9ULR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
03/03/2023,United States,5,LAVERNE,Blends Well,The design is excellent for perfect blending.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R44DTQE635UV4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
03/03/2023,United States,2,Carly Sparrow,Lid is terrible,"Great blender, does the job. Super difficult to get the lid off.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R3SJ658AJ9D2UJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0086DY572,Color: Black | Style: Blender,
03/02/2023,United States,1,jason eddings,"Foam party, not needed!","If you like foam this is the blender for you. It add so much air into anything I am making. I have had the gastric sleeve surgery, and wanted to use this for my protein. No mater what setting I use it creates foam, and more than doubles the amount of liquid with air creating foam that is to thick to hold down and get the appropriate of protein I need in a day... truly a disappointment!!!!",,,TRUE,https://www.amazon.com/gp/customer-reviews/RB76CFVSYEEBV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,1,B0081PTLGU,Color: Stainless Steel | Style: Blender,
03/02/2023,United States,5,L. Boggs,Perfect blender for ice crunchers!,"I just moved into my first apartment, needed a blender, and picked this one out. This blender works so much better than I expected!I specially wanted one that could handle grinding ice. For background, I’m a huge ice cruncher and I wanted something similar to shaved ice/snow cone consistency to help my teeth. I use this several times a week just blending up ice and it’s totally blown me away.The size is absolutely perfect for a single person so you don’t make massive portions. The sound level is normal; sounds like a normal blender. Highly recommend!!",,,TRUE,https://www.amazon.com/gp/customer-reviews/R1NTA8S9TR38ZE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,8,B0081PTLGU,Color: Stainless Steel | Style: Blender,
03/02/2023,United States,3,Jason R,A great mixer but a terrible blender…,"If you are looking for something to stir a drink this is perfect. For me, in over ten uses, it never once liquified a frozen banana…. If you have anything frozen consider more wattage.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R317EBLY9I4F5P/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
03/02/2023,United States,5,Hopdog2,Affordable,Great value blender When you’re on a budget! Would buy again,,,TRUE,https://www.amazon.com/gp/customer-reviews/R19CFKALYWYFU2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
